PRODUCT_NAME,PRODUCT_ID,PT_NAME,PT_CODE,SOC_NAME,CUMM_SPONT_COUNT,NEW_SPONT_COUNT,CUMM_STUDY_COUNT,NEW_STUDY_COUNT,CUMM_SERIOUS_COUNT,NEW_SERIOUS_COUNT,CUMM_FATAL_COUNT,NEW_FATAL_COUNT,FLAG_RECHAL,FLAG_DECHAL,FLAG_PREG,FLAG_LABEL,FLAG_CONSERVATIVE_RELATEDNESS
Harvoni,27593,International normalised ratio abnormal,10022592,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Personality change,10034719,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Impatience,10049976,Psych,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Bile duct cancer,10004593,Neopl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gingival cyst,10055018,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Supraventricular tachycardia,10042604,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Sinus node dysfunction,10075889,Card,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pulseless electrical activity,10058151,Card,3,3,0,0,3,3,3,3,No,No,No,No,No
Harvoni,27593,Autoimmune disorder,10061664,Immun,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Abdominal infection,10056519,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Bronchitis,10006451,Infec,10,10,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Endometrial cancer,10014733,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Epiglottitis,10015030,Infec,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Lower limb fracture,10061599,Inj&P,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Large intestine benign neoplasm,10073394,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Subcutaneous abscess,10042343,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Renal function test abnormal,10061480,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Protein urine,10037018,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,CD8 lymphocytes abnormal,10071543,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Beta 2 microglobulin increased,10004496,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Coma scale abnormal,10069709,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intraocular pressure increased,10022806,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Bradyarrhythmia,10049765,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Haemolysis,10018910,Blood,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Scrotal infection,10062156,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pneumonia legionella,10035718,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pneumonia influenzal,10035714,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Drug withdrawal syndrome,10013754,Genrl,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Abdominal pain,10000081,Gastr,69,69,0,0,49,49,11,11,No,No,No,No,No
Harvoni,27593,Parotid gland enlargement,10034023,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mitral valve incompetence,10027727,Card,7,7,0,0,7,7,1,1,No,No,No,No,No
Harvoni,27593,Generalised oedema,10018092,Genrl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Respiratory tract infection,10062352,Infec,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cholecystitis,10008612,Hepat,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Inappropriate antidiuretic hormone secretion,10053198,Endo,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Coagulopathy,10009802,Blood,6,6,0,0,6,6,2,2,No,No,No,No,No
Harvoni,27593,Coronary artery occlusion,10011086,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Folliculitis,10016936,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Epistaxis,10015090,Resp,13,13,0,0,6,6,1,1,No,No,No,No,No
Harvoni,27593,Leukopenia,10024384,Blood,8,8,0,0,8,8,3,3,No,No,No,No,No
Harvoni,27593,Intestinal infarction,10022657,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Conjunctivitis,10010741,Eye,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Haemorrhoids,10019022,Gastr,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gingivitis,10018292,Gastr,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Sudden cardiac death,10049418,Genrl,4,4,0,0,4,4,4,4,No,No,No,No,No
Harvoni,27593,Inhibitory drug interaction,10068071,Genrl,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Dementia Alzheimer's type,10012271,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vitreous degeneration,10047649,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Deafness,10011878,Ear,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Deafness neurosensory,10011891,Ear,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Cerebral atrophy,10008096,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hemiparesis,10019465,Nerv,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Status epilepticus,10041962,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Leukoencephalopathy,10024382,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Guillain-Barre syndrome,10018767,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Goitre,10018498,Endo,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hyperthyroidism,10020850,Endo,9,9,0,0,9,9,0,0,No,No,No,No,No
Harvoni,27593,Gastrectomy,10061965,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intestinal resection,10054193,Surg,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Haemodialysis,10018875,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hyperprothrombinaemia,10067920,Blood,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Atrioventricular block first degree,10003674,Card,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Vascular malformation,10074979,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Metamorphopsia,10063341,Eye,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pancreatitis acute,10033647,Gastr,14,14,0,0,14,14,1,1,No,No,No,No,No
Harvoni,27593,Epstein-Barr virus infection,10015108,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Genital herpes,10018150,Infec,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Herpes virus infection,10019973,Infec,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Meningomyelocele,10027287,Cong,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pulmonary embolism,10037377,Resp,13,13,0,0,13,13,3,3,No,No,No,No,No
Harvoni,27593,Dermatitis atopic,10012438,Skin,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ureteric obstruction,10046406,Renal,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Essential hypertension,10015488,Vasc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Delirium,10012218,Psych,9,9,0,0,9,9,1,1,No,No,No,No,No
Harvoni,27593,Tonsillar hypertrophy,10044003,Resp,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Arthropathy,10003285,Musc,8,8,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Petechiae,10034754,Skin,4,4,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Alcohol withdrawal syndrome,10053164,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Binge drinking,10071238,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Proteinuria,10037032,Renal,15,15,0,0,15,15,1,1,No,No,No,No,No
Harvoni,27593,Incontinence,10021639,Renal,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Renal tubular necrosis,10038540,Renal,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Polyuria,10036142,Renal,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Suicide attempt,10042464,Psych,7,7,0,0,7,7,0,0,No,No,No,No,No
Harvoni,27593,Pemphigoid,10034277,Skin,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Madarosis,10051235,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Adnexa uteri pain,10058841,Repro,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Malignant renal hypertension,10026674,Renal,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Dysgeusia,10013911,Nerv,16,16,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Abnormal labour,10000153,Preg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Disease progression,10061818,Genrl,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Nausea,10028813,Gastr,221,221,0,0,76,76,7,7,No,No,No,No,No
Harvoni,27593,Injection site erythema,10022061,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis acute,10019727,Hepat,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Incorrect product storage,10069328,Inj&P,4,4,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Pulmonary tuberculosis,10037440,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Drug-induced liver injury,10072268,Hepat,13,13,0,0,13,13,0,0,No,No,No,No,No
Harvoni,27593,Cell marker increased,10064095,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Gingival swelling,10018291,Gastr,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Palatal oedema,10056998,Gastr,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hepatic cirrhosis,10019641,Hepat,54,54,0,0,52,52,25,25,No,No,No,No,No
Harvoni,27593,Gastric ulcer haemorrhage,10017826,Gastr,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Traumatic haemorrhage,10053476,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Peritoneal haemorrhage,10034666,Gastr,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pelvic fracture,10061161,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Folate deficiency,10016880,Metab,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Fatigue,10016256,Genrl,571,571,0,0,123,123,10,10,No,No,No,No,No
Harvoni,27593,Abasia,10049460,Genrl,4,4,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Mouth ulceration,10028034,Gastr,3,3,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Tongue ulceration,10043991,Gastr,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Product use issue,10076309,Inj&P,7,7,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Vitamin B12 decreased,10047608,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Electrocardiogram ST segment elevation,10014392,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Decreased activity,10011953,Genrl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Haematochezia,10018836,Gastr,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Infection,10021789,Infec,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Injection site infection,10022076,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mediastinitis,10027082,Infec,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Abscess limb,10050473,Infec,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Furuncle,10017553,Infec,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Eye discharge,10015915,Eye,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ocular hyperaemia,10030041,Eye,5,5,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Eye pruritus,10052140,Eye,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Urosepsis,10048709,Infec,7,7,0,0,7,7,1,1,No,No,No,No,No
Harvoni,27593,Bacterial sepsis,10053840,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blindness unilateral,10005186,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Menstrual disorder,10027327,Repro,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Prostatomegaly,10051482,Repro,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Product container seal issue,10069298,Prod,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Colitis,10009887,Gastr,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Transfusion,10066152,Surg,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Resuscitation,10038749,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pulmonary pain,10074693,Resp,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Product availability issue,10077800,Prod,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Product measured potency issue,10069325,Prod,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Orthostatic hypotension,10031127,Vasc,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Iron deficiency anaemia,10022972,Blood,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Anaemia,10002034,Blood,139,139,0,0,128,128,9,9,No,No,No,No,No
Harvoni,27593,Anaemia macrocytic,10002064,Blood,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vascular purpura,10047097,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Chronic pigmented purpura,10072726,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Haemorrhage subcutaneous,10018999,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ocular icterus,10058117,Eye,4,4,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Thrombophlebitis superficial,10043595,Vasc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Venous thrombosis limb,10061408,Vasc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Nasal discomfort,10052437,Resp,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Oesophageal disorder,10061318,Gastr,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Halo vision,10019099,Eye,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Photopsia,10034962,Eye,4,4,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Diarrhoea haemorrhagic,10012741,Gastr,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Dyspnoea exertional,10013971,Resp,8,8,0,0,7,7,1,1,No,No,No,No,No
Harvoni,27593,Grunting,10018762,Resp,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pruritus generalised,10052576,Skin,7,7,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Pruritus allergic,10063438,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Vasculitis,10047115,Vasc,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Walking aid user,10050778,SocCi,4,4,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Impaired work ability,10052302,SocCi,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Skin discomfort,10040830,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Nephropathy,10029151,Renal,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Nephropathy toxic,10029155,Renal,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Fanconi syndrome acquired,10052607,Renal,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Head and neck cancer,10067821,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Carotid artery occlusion,10048964,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Cerebral haematoma,10053942,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Staring,10041953,Psych,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Weight gain poor,10047897,Metab,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Haemorrhagic stroke,10019016,Nerv,4,4,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Bipolar disorder,10057667,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Affect lability,10054196,Psych,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Aggression,10001488,Psych,7,7,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Cholecystectomy,10008611,Surg,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Urine albumin/creatinine ratio increased,10053541,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Poor peripheral circulation,10036155,Vasc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Inner ear disorder,10061524,Ear,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Immunosuppressant drug level decreased,10062014,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,VIth nerve paralysis,10047641,Nerv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Psychomotor skills impaired,10049215,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Subdural haematoma,10042361,Inj&P,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Alpha-2 macroglobulin increased,10001814,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Cardiac disorder,10061024,Card,11,11,0,0,11,11,7,7,No,No,No,No,No
Harvoni,27593,Cyanosis,10011703,Card,4,4,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Palpitations,10033557,Card,29,29,0,0,19,19,1,1,No,No,No,No,No
Harvoni,27593,Energy increased,10048779,Genrl,10,10,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,General physical health deterioration,10049438,Genrl,9,9,0,0,8,8,4,4,No,No,No,No,No
Harvoni,27593,Prothrombin time prolonged,10037063,Inv,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Generalised tonic-clonic seizure,10018100,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Acute stress disorder,10001084,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Tumour marker increased,10048621,Inv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Somnolence,10041349,Nerv,39,39,0,0,16,16,1,1,No,No,No,No,No
Harvoni,27593,Drug level increased,10013722,Inv,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hypokalaemia,10021015,Metab,7,7,0,0,6,6,1,1,No,No,No,No,No
Harvoni,27593,Angiomyolipoma,10051810,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Libido disorder,10061221,Psych,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Nightmare,10029412,Psych,10,10,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Homicidal ideation,10049666,Psych,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis C RNA decreased,10068378,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis B DNA increased,10068379,Inv,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Sinus bradycardia,10040741,Card,4,4,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Cardio-respiratory arrest,10007617,Card,16,16,0,0,16,16,15,15,No,No,No,No,No
Harvoni,27593,Vulvovaginal burning sensation,10067641,Repro,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis C virus test positive,10070218,Inv,72,72,0,0,25,25,1,1,No,No,No,No,No
Harvoni,27593,Hepatic pain,10019705,Hepat,11,11,0,0,7,7,0,0,No,No,No,No,No
Harvoni,27593,Splenic infarction,10041648,Blood,7,7,0,0,7,7,1,1,No,No,No,No,No
Harvoni,27593,Splenomegaly,10041660,Blood,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Hepatic infarction,10019680,Hepat,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Hepatic vein thrombosis,10019713,Hepat,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Enteritis infectious,10058839,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vestibular neuronitis,10047393,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hypersensitivity,10020751,Immun,22,22,0,0,9,9,5,5,No,No,No,No,No
Harvoni,27593,Upper limb fracture,10061394,Inj&P,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Shift to the left,10056383,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Dyslipidaemia,10058108,Metab,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Joint range of motion decreased,10048706,Musc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Joint crepitation,10051374,Musc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Joint warmth,10054106,Musc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Atrial fibrillation,10003658,Card,31,31,0,0,31,31,5,5,No,No,No,No,No
Harvoni,27593,Urinary tract infection bacterial,10054088,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Skin ulcer,10040943,Skin,12,12,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Localised oedema,10048961,Genrl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pain,10033371,Genrl,56,56,0,0,15,15,1,1,No,No,No,No,No
Harvoni,27593,Drug ineffective for unapproved indication,10051118,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hepatic mass,10057110,Hepat,5,5,0,0,5,5,1,1,No,No,No,No,No
Harvoni,27593,Bed bug infestation,10004194,Infec,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Gastroenteritis norovirus,10068189,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Disseminated intravascular coagulation,10013442,Blood,9,9,0,0,9,9,6,6,No,No,No,No,No
Harvoni,27593,Visceral congestion,10066397,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Coronary artery disease,10011078,Card,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Cystitis,10011781,Infec,5,5,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gastrointestinal oedema,10058061,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Physical examination abnormal,10062078,Inv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Retinitis,10038910,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Sudden death,10042434,Genrl,21,21,0,0,21,21,21,21,No,No,No,No,No
Harvoni,27593,External hydrocephalus,10076670,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Anginal equivalent,10076419,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vertigo,10047340,Ear,24,24,0,0,14,14,4,4,No,No,No,No,No
Harvoni,27593,Migraine,10027599,Nerv,23,23,0,0,11,11,0,0,No,No,No,No,No
Harvoni,27593,Hydrocephalus,10020508,Nerv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hepatic encephalopathy,10019660,Nerv,51,51,0,0,51,51,11,11,No,No,No,No,No
Harvoni,27593,Miller Fisher syndrome,10049567,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mononeuropathy multiplex,10027918,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mononeuropathy,10062203,Nerv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Enzyme level increased,10072234,Inv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Amylase increased,10002016,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Neutrophil count decreased,10029366,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Neutrophil count increased,10029368,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,White blood cell count decreased,10047942,Inv,12,12,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Thrombocytopenia,10043554,Blood,29,29,0,0,26,26,5,5,No,No,No,No,No
Harvoni,27593,Thyroid disorder,10043709,Endo,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Amnestic disorder,10061423,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Disturbance in attention,10013496,Nerv,18,18,0,0,9,9,2,2,No,No,No,No,No
Harvoni,27593,Lacunar infarction,10051078,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Atrioventricular block,10003671,Card,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Atrioventricular block second degree,10003677,Card,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Bundle branch block right,10006582,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Shock haemorrhagic,10049771,Vasc,2,2,0,0,2,2,2,2,No,No,No,No,No
Harvoni,27593,Adrenal insufficiency,10001367,Endo,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pancreatitis,10033645,Gastr,17,17,0,0,17,17,0,0,No,No,No,No,No
Harvoni,27593,Labyrinthitis,10023567,Infec,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Tooth extraction,10062132,Surg,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Microtia,10027555,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Porphyria,10036181,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Erythema,10015150,Skin,18,18,0,0,14,14,2,2,No,No,No,No,No
